prodgroup3,dlcp,sdd_sequence,operation,wip,yield,shipout,commit1,commit2,qtg1,qtg2,qps1,qps2,stg1,stg2
MTLU281,FF,200,5001,0.0,1.0,2.775,10.259,20.0,-1.042,20.001,-0.29,1.136,3.6,17.6
MTLU281,FF,210,11,0.0,1.0,2.775,10.259,20.0,-1.042,20.001,-0.274,1.124,3.8,17.8
MTLU281,FF,220,7820,0.0,1.0,2.775,10.259,20.0,-1.042,20.001,-0.165,0.985,6.3,20.3
MTLU281,FF,230,7821,0.0,1.0,2.775,10.259,20.0,-1.042,20.001,-0.165,0.985,6.3,20.3
MTLU281,FF,240,7827,0.0,1.0,2.775,10.259,20.0,-1.042,20.001,-0.165,0.985,6.3,20.3
MTLU281,FF,250,7060,0.0,1.0,2.775,10.259,20.0,-1.042,20.001,-0.165,0.985,6.3,20.3
MTLU281,FF,260,7391,0.0,1.0,2.775,10.259,20.0,-1.042,20.001,-0.165,0.985,6.3,20.3
MTLU281,FF,270,8585,0.0,1.0,2.775,10.259,20.0,-1.042,20.001,-0.163,0.98,6.4,20.4
MTLU281,FF,280,8785,0.0,1.0,2.775,10.259,20.0,-1.042,20.001,-0.163,0.98,6.4,20.4
MTLU281,FF,290,8780,0.0,1.0,2.775,10.259,20.0,-1.042,20.001,-0.163,0.98,6.4,20.4
MTLU281,FF,300,8832,0.0,1.0,2.775,10.259,20.0,-1.042,20.001,-0.163,0.98,6.4,20.4
MTLU281,FF,310,7571,1.788,0.96,2.775,10.259,20.0,0.746,21.789,0.11,1.048,6.8,20.8
MTLU281,FF,320,3777,0.0,1.0,2.775,10.259,20.0,0.716,20.918,0.105,1.006,6.8,20.8
MTLU281,FF,330,7200,0.0,1.0,2.775,10.259,20.0,0.716,20.918,0.102,0.996,7.0,21.0
MTLU281,FF,340,5006,0.0,1.0,2.775,10.259,20.0,0.716,20.918,0.102,0.996,7.0,21.0
MTLU281,FF,350,7290,4.513,1.0,2.775,10.259,20.0,5.229,25.431,0.747,1.211,7.0,21.0
MTLU281,FF,360,8795,0.0,1.0,2.775,10.259,20.0,5.229,25.431,0.726,1.2,7.2,21.2
MTLU281,FF,370,488,0.0,1.0,2.775,10.259,20.0,5.229,25.431,0.726,1.2,7.2,21.2
MTLU281,FF,380,6970,1.046,1.0,2.775,10.259,20.0,6.275,26.477,0.784,1.203,8.0,22.0
MTLU281,FF,390,7899,0.0,1.0,2.775,10.259,20.0,6.275,26.477,0.784,1.203,8.0,22.0
MTLU281,FF,400,7295,0.0,1.0,2.775,10.259,20.0,6.275,26.477,0.784,1.203,8.0,22.0
MTLU281,FF,410,7297,0.0,0.99,2.775,10.259,20.0,6.275,26.477,0.784,1.203,8.0,22.0
MTLU281,FF,420,6676,0.0,1.0,2.775,10.259,20.0,6.212,26.212,0.758,1.181,8.2,22.2
MTLU281,FF,430,6379,0.0,1.0,2.775,10.259,20.0,6.212,26.212,0.758,1.181,8.2,22.2
MTLU281,FF,440,7906,0.0,1.0,2.775,10.259,20.0,6.212,26.212,0.748,1.175,8.3,22.3
MTLU281,FF,450,1007,0.0,1.0,2.775,10.259,20.0,6.212,26.212,0.74,1.17,8.4,22.4
MTLU281,FF,460,6547,0.0,1.0,2.775,10.259,20.0,6.212,26.212,0.74,1.17,8.4,22.4
MTLU281,FF,470,8792,0.0,1.0,2.775,10.259,20.0,6.212,26.212,0.74,1.17,8.4,22.4
MTLU281,FF,480,1793,0.0,1.0,2.775,10.259,20.0,6.212,26.212,0.74,1.17,8.4,22.4
MTLU281,FF,490,7226,0.0,1.0,2.775,10.259,20.0,6.212,26.212,0.74,1.17,8.4,22.4
MTLU281,FF,500,7333,0.0,1.0,2.775,10.259,20.0,6.212,26.212,0.731,1.165,8.5,22.5
MTLU281,FF,510,7000,0.0,1.0,2.775,10.259,20.0,6.212,26.212,0.731,1.165,8.5,22.5
MTLU281,FF,520,8581,0.0,1.0,2.775,10.259,20.0,6.212,26.212,0.722,1.16,8.6,22.6
MTLU281,FF,530,7354,0.0,1.0,2.775,10.259,20.0,6.212,26.212,0.722,1.16,8.6,22.6
MTLU281,FF,540,7475,1.272,1.0,2.775,10.259,20.0,7.484,27.484,0.86,1.211,8.7,22.7
MTLU281,FF,550,7345,0.0,1.0,2.775,10.259,20.0,7.484,27.484,0.86,1.211,8.7,22.7
MTLU281,FF,560,7399,0.0,1.0,2.775,10.259,20.0,7.484,27.484,0.85,1.205,8.8,22.8
RPLP682,FF,10,1209,0.0,1.0,19.301,39.802,26.737,-24.919,3.51,-19.168,0.229,1.3,15.3
RPLP682,FF,20,1204,0.0,1.0,19.301,39.802,26.737,-24.919,3.51,-13.844,0.222,1.8,15.8
RPLP682,FF,30,5651,0.0,1.0,19.301,39.802,26.737,-24.919,3.51,-13.115,0.221,1.9,15.9
RPLP682,FF,40,2004,0.0,1.0,19.301,39.802,26.737,-24.919,3.51,-11.866,0.218,2.1,16.1
RPLP682,FF,50,1225,0.0,1.0,19.301,39.802,26.737,-24.919,3.51,-9.229,0.21,2.7,16.7
RPLP682,FF,60,1429,0.0,1.0,19.301,39.802,26.737,-24.919,3.51,-8.593,0.208,2.9,16.9
RPLP682,FF,70,1235,0.0,1.0,19.301,39.802,26.737,-24.919,3.51,-7.329,0.202,3.4,17.4
RPLP682,FF,80,1430,0.0,1.0,19.301,39.802,26.737,-24.919,3.51,-6.922,0.199,3.6,17.6
RPLP682,FF,90,1237,0.0,1.0,19.301,39.802,26.737,-24.919,3.51,-6.922,0.199,3.6,17.6
RPLP682,FF,100,1253,0.0,1.0,19.301,39.802,26.737,-24.919,3.51,-6.922,0.199,3.6,17.6
RPLP682,FF,110,1299,0.0,1.0,19.301,39.802,26.737,-24.919,3.51,-6.922,0.199,3.6,17.6
RPLP682,FF,120,5653,0.0,1.0,19.301,39.802,26.737,-24.919,3.51,-6.558,0.197,3.8,17.8
RPLP682,FF,130,1268,0.0,1.0,19.301,39.802,26.737,-24.919,3.51,-6.558,0.197,3.8,17.8
RPLP682,FF,140,2171,0.0,1.0,19.301,39.802,26.737,-24.919,3.51,-6.389,0.196,3.9,17.9
RPLP682,FF,150,2150,0.0,1.0,19.301,39.802,26.737,-24.919,3.51,-6.23,0.195,4.0,18.0
RPLP682,FF,160,2133,1.792,1.0,19.301,39.802,26.737,-23.127,5.302,-5.028,0.285,4.6,18.6
RPLP682,FF,170,2172,0.0,1.0,19.301,39.802,26.737,-23.127,5.302,-4.818,0.282,4.8,18.8
RPLP682,FF,180,1863,0.0,1.0,19.301,39.802,26.737,-23.127,5.302,-4.818,0.282,4.8,18.8
RPLP682,FF,190,1245,0.0,1.0,19.301,39.802,26.737,-23.127,5.302,-4.818,0.282,4.8,18.8
RPLP682,FF,200,5001,0.0,1.0,19.301,39.802,26.737,-23.127,5.302,-4.72,0.281,4.9,18.9
RPLP682,FF,210,11,0.0,1.0,19.301,39.802,26.737,-23.127,5.302,-4.72,0.281,4.9,18.9
RPLP682,FF,220,7820,11.421,1.0,19.301,39.802,26.737,-11.706,16.723,-1.858,0.824,6.3,20.3
RPLP682,FF,230,7827,0.0,1.0,19.301,39.802,26.737,-11.706,16.723,-1.858,0.824,6.3,20.3
RPLP682,FF,240,7060,0.0,1.0,19.301,39.802,26.737,-11.706,16.723,-1.829,0.82,6.4,20.4
RPLP682,FF,250,8585,0.0,1.0,19.301,39.802,26.737,-11.706,16.723,-1.829,0.82,6.4,20.4
RPLP682,FF,260,8780,0.0,1.0,19.301,39.802,26.737,-11.706,16.723,-1.829,0.82,6.4,20.4
RPLP682,FF,270,8832,1.792,1.0,19.301,39.802,26.737,-9.914,18.515,-1.525,0.903,6.5,20.5
RPLP682,FF,280,7571,1.792,0.95,19.301,39.802,26.737,-8.122,20.307,-1.194,0.976,6.8,20.8
RPLP682,FF,290,3777,0.0,1.0,19.301,39.802,26.737,-7.716,19.291,-1.135,0.927,6.8,20.8
RPLP682,FF,300,7391,0.0,1.0,19.301,39.802,26.737,-7.716,19.291,-1.135,0.927,6.8,20.8
RPLP682,FF,310,7200,0.0,1.0,19.301,39.802,26.737,-7.716,19.291,-1.118,0.923,6.9,20.9
RPLP682,FF,320,7290,9.904,1.0,19.301,39.802,26.737,2.188,29.195,0.317,1.397,6.9,20.9
RPLP682,FF,330,488,0.0,1.0,19.301,39.802,26.737,2.188,29.195,0.317,1.397,6.9,20.9
RPLP682,FF,340,7600,6.131,1.0,19.301,39.802,26.737,8.319,35.326,1.206,1.69,6.9,20.9
RPLP682,FF,350,5006,0.0,1.0,19.301,39.802,26.737,8.319,35.326,1.206,1.69,6.9,20.9
RPLP682,FF,360,6511,0.0,1.0,19.301,39.802,26.737,8.319,35.326,1.206,1.69,6.9,20.9
RPLP682,FF,370,8795,0.0,1.0,19.301,39.802,26.737,8.319,35.326,1.067,1.62,7.8,21.8
RPLP682,FF,380,7295,0.0,1.0,19.301,39.802,26.737,8.319,35.326,1.067,1.62,7.8,21.8
RPLP682,FF,390,7980,0.0,1.0,19.301,39.802,26.737,8.319,35.326,1.067,1.62,7.8,21.8
RPLP682,FF,400,6970,0.0,0.99,19.301,39.802,26.737,8.319,35.326,1.067,1.62,7.8,21.8
RPLP682,FF,410,7297,8.232,1.0,19.301,39.802,26.737,16.468,43.205,2.111,1.982,7.8,21.8
RPLP682,FF,420,6208,0.0,1.0,19.301,39.802,26.737,16.468,43.205,2.085,1.973,7.9,21.9
RPLP682,FF,430,6274,0.0,1.0,19.301,39.802,26.737,16.468,43.205,2.085,1.973,7.9,21.9
RPLP682,FF,440,6209,0.0,1.0,19.301,39.802,26.737,16.468,43.205,2.085,1.973,7.9,21.9
RPLP682,FF,450,6676,0.0,1.0,19.301,39.802,26.737,16.468,43.205,2.085,1.973,7.9,21.9
RPLP682,FF,460,7899,0.0,1.0,19.301,39.802,26.737,16.468,43.205,2.085,1.973,7.9,21.9
RPLP682,FF,470,6379,0.0,1.0,19.301,39.802,26.737,16.468,43.205,2.085,1.973,7.9,21.9
RPLP682,FF,480,7300,0.0,1.0,19.301,39.802,26.737,16.468,43.205,2.085,1.973,7.9,21.9
RPLP682,FF,490,1007,0.0,1.0,19.301,39.802,26.737,16.468,43.205,2.058,1.964,8.0,22.0
RPLP682,FF,500,6547,0.0,1.0,19.301,39.802,26.737,16.468,43.205,2.058,1.964,8.0,22.0
RPLP682,FF,510,8792,0.0,1.0,19.301,39.802,26.737,16.468,43.205,2.058,1.964,8.0,22.0
RPLP682,FF,520,1793,0.0,1.0,19.301,39.802,26.737,16.468,43.205,2.058,1.964,8.0,22.0
RPLP682,FF,530,7226,0.0,1.0,19.301,39.802,26.737,16.468,43.205,2.033,1.955,8.1,22.1
RPLP682,FF,540,7110,0.0,1.0,19.301,39.802,26.737,16.468,43.205,2.033,1.955,8.1,22.1
RPLP682,FF,550,7000,0.0,1.0,19.301,39.802,26.737,16.468,43.205,2.033,1.955,8.1,22.1
RPLP682,FF,560,8581,0.0,1.0,19.301,39.802,26.737,16.468,43.205,1.984,1.937,8.3,22.3
RPLP682,FF,570,7354,1.155,1.0,19.301,39.802,26.737,17.623,44.36,2.149,1.998,8.2,22.2
RPLP682,FF,580,8756,0.0,1.0,19.301,39.802,26.737,17.623,44.36,2.149,1.998,8.2,22.2
RPLP682,FF,590,7333,0.0,1.0,19.301,39.802,26.737,17.623,44.36,2.149,1.998,8.2,22.2
RPLP682,FF,600,7474,0.0,1.0,19.301,39.802,26.737,17.623,44.36,2.149,1.998,8.2,22.2
RPLP682,FF,610,7475,1.582,1.0,19.301,39.802,26.737,19.205,45.942,2.314,2.06,8.3,22.3
RPLP682,FF,620,7345,0.0,1.0,19.301,39.802,26.737,19.205,45.942,2.314,2.06,8.3,22.3
RPLP682,FF,630,7399,1.296,1.0,19.301,39.802,26.737,20.501,47.238,2.33,2.072,8.8,22.8
RPLP682,UL,10,1209,0.0,1.0,4.902,10.0,0.0,3.741,3.741,2.877,0.244,1.3,15.3
RPLP682,UL,20,1204,0.0,1.0,4.902,10.0,0.0,3.741,3.741,2.078,0.237,1.8,15.8
RPLP682,UL,30,5651,0.0,1.0,4.902,10.0,0.0,3.741,3.741,1.969,0.235,1.9,15.9
RPLP682,UL,40,2004,0.0,1.0,4.902,10.0,0.0,3.741,3.741,1.781,0.232,2.1,16.1
RPLP682,UL,50,1225,0.0,1.0,4.902,10.0,0.0,3.741,3.741,1.385,0.224,2.7,16.7
RPLP682,UL,60,1429,0.0,1.0,4.902,10.0,0.0,3.741,3.741,1.29,0.221,2.9,16.9
RPLP682,UL,70,1235,0.0,1.0,4.902,10.0,0.0,3.741,3.741,1.1,0.215,3.4,17.4
RPLP682,UL,80,1430,0.0,1.0,4.902,10.0,0.0,3.741,3.741,1.039,0.213,3.6,17.6
RPLP682,UL,90,1237,0.0,1.0,4.902,10.0,0.0,3.741,3.741,1.039,0.213,3.6,17.6
RPLP682,UL,100,1253,0.0,1.0,4.902,10.0,0.0,3.741,3.741,1.039,0.213,3.6,17.6
RPLP682,UL,110,1299,0.0,1.0,4.902,10.0,0.0,3.741,3.741,1.039,0.213,3.6,17.6
RPLP682,UL,120,5653,0.0,1.0,4.902,10.0,0.0,3.741,3.741,0.984,0.21,3.8,17.8
RPLP682,UL,130,1268,0.0,1.0,4.902,10.0,0.0,3.741,3.741,0.984,0.21,3.8,17.8
RPLP682,UL,140,2171,0.0,1.0,4.902,10.0,0.0,3.741,3.741,0.959,0.209,3.9,17.9
RPLP682,UL,150,2150,0.0,1.0,4.902,10.0,0.0,3.741,3.741,0.935,0.208,4.0,18.0
RPLP682,UL,160,2133,0.0,1.0,4.902,10.0,0.0,3.741,3.741,0.813,0.201,4.6,18.6
RPLP682,UL,170,2172,1.68,1.0,4.902,10.0,0.0,5.421,5.421,1.129,0.288,4.8,18.8
RPLP682,UL,180,1863,0.0,1.0,4.902,10.0,0.0,5.421,5.421,1.129,0.288,4.8,18.8
RPLP682,UL,190,1245,0.0,1.0,4.902,10.0,0.0,5.421,5.421,1.129,0.288,4.8,18.8
RPLP682,UL,200,5001,0.0,1.0,4.902,10.0,0.0,5.421,5.421,1.106,0.287,4.9,18.9
RPLP682,UL,210,11,0.0,1.0,4.902,10.0,0.0,5.421,5.421,1.106,0.287,4.9,18.9
RPLP682,UL,220,7820,0.0,1.0,4.902,10.0,0.0,5.421,5.421,0.86,0.267,6.3,20.3
RPLP682,UL,230,7827,0.0,1.0,4.902,10.0,0.0,5.421,5.421,0.86,0.267,6.3,20.3
RPLP682,UL,240,7060,0.0,1.0,4.902,10.0,0.0,5.421,5.421,0.847,0.266,6.4,20.4
RPLP682,UL,250,8585,0.0,1.0,4.902,10.0,0.0,5.421,5.421,0.847,0.266,6.4,20.4
RPLP682,UL,260,8780,0.0,1.0,4.902,10.0,0.0,5.421,5.421,0.847,0.266,6.4,20.4
RPLP682,UL,270,8832,0.0,1.0,4.902,10.0,0.0,5.421,5.421,0.834,0.264,6.5,20.5
RPLP682,UL,280,7571,0.0,0.95,4.902,10.0,0.0,5.421,5.421,0.797,0.261,6.8,20.8
RPLP682,UL,290,3777,0.0,1.0,4.902,10.0,0.0,5.149,5.149,0.757,0.248,6.8,20.8
RPLP682,UL,300,7391,0.0,1.0,4.902,10.0,0.0,5.149,5.149,0.757,0.248,6.8,20.8
RPLP682,UL,310,7200,0.0,1.0,4.902,10.0,0.0,5.149,5.149,0.746,0.246,6.9,20.9
RPLP682,UL,320,7290,0.0,1.0,4.902,10.0,0.0,5.149,5.149,0.746,0.246,6.9,20.9
RPLP682,UL,330,488,0.0,1.0,4.902,10.0,0.0,5.149,5.149,0.746,0.246,6.9,20.9
RPLP682,UL,340,7600,0.0,1.0,4.902,10.0,0.0,5.149,5.149,0.746,0.246,6.9,20.9
RPLP682,UL,350,5006,0.0,1.0,4.902,10.0,0.0,5.149,5.149,0.746,0.246,6.9,20.9
RPLP682,UL,360,6511,0.0,1.0,4.902,10.0,0.0,5.149,5.149,0.746,0.246,6.9,20.9
RPLP682,UL,370,8795,0.0,1.0,4.902,10.0,0.0,5.149,5.149,0.66,0.236,7.8,21.8
RPLP682,UL,380,7295,0.0,1.0,4.902,10.0,0.0,5.149,5.149,0.66,0.236,7.8,21.8
RPLP682,UL,390,7980,0.0,1.0,4.902,10.0,0.0,5.149,5.149,0.66,0.236,7.8,21.8
RPLP682,UL,400,6970,0.0,0.99,4.902,10.0,0.0,5.149,5.149,0.66,0.236,7.8,21.8
RPLP682,UL,410,7297,0.0,1.0,4.902,10.0,0.0,5.098,5.098,0.654,0.234,7.8,21.8
RPLP682,UL,420,6208,0.0,1.0,4.902,10.0,0.0,5.098,5.098,0.645,0.233,7.9,21.9
RPLP682,UL,430,6274,0.0,1.0,4.902,10.0,0.0,5.098,5.098,0.645,0.233,7.9,21.9
RPLP682,UL,440,6209,0.0,1.0,4.902,10.0,0.0,5.098,5.098,0.645,0.233,7.9,21.9
RPLP682,UL,450,6676,0.0,1.0,4.902,10.0,0.0,5.098,5.098,0.645,0.233,7.9,21.9
RPLP682,UL,460,7899,0.0,1.0,4.902,10.0,0.0,5.098,5.098,0.645,0.233,7.9,21.9
RPLP682,UL,470,6379,0.0,1.0,4.902,10.0,0.0,5.098,5.098,0.645,0.233,7.9,21.9
RPLP682,UL,480,7300,0.0,1.0,4.902,10.0,0.0,5.098,5.098,0.645,0.233,7.9,21.9
RPLP682,UL,490,1007,0.0,1.0,4.902,10.0,0.0,5.098,5.098,0.637,0.232,8.0,22.0
RPLP682,UL,500,6547,0.0,1.0,4.902,10.0,0.0,5.098,5.098,0.637,0.232,8.0,22.0
RPLP682,UL,510,8792,0.0,1.0,4.902,10.0,0.0,5.098,5.098,0.637,0.232,8.0,22.0
RPLP682,UL,520,1793,0.0,1.0,4.902,10.0,0.0,5.098,5.098,0.637,0.232,8.0,22.0
RPLP682,UL,530,7226,0.0,1.0,4.902,10.0,0.0,5.098,5.098,0.629,0.231,8.1,22.1
RPLP682,UL,540,7110,0.0,1.0,4.902,10.0,0.0,5.098,5.098,0.629,0.231,8.1,22.1
RPLP682,UL,550,7000,0.0,1.0,4.902,10.0,0.0,5.098,5.098,0.629,0.231,8.1,22.1
RPLP682,UL,560,8581,0.0,1.0,4.902,10.0,0.0,5.098,5.098,0.614,0.229,8.3,22.3
RPLP682,UL,570,7354,0.0,1.0,4.902,10.0,0.0,5.098,5.098,0.622,0.23,8.2,22.2
RPLP682,UL,580,8756,0.0,1.0,4.902,10.0,0.0,5.098,5.098,0.622,0.23,8.2,22.2
RPLP682,UL,590,7333,0.0,1.0,4.902,10.0,0.0,5.098,5.098,0.622,0.23,8.2,22.2
RPLP682,UL,600,7474,0.0,1.0,4.902,10.0,0.0,5.098,5.098,0.622,0.23,8.2,22.2
RPLP682,UL,610,7475,0.0,1.0,4.902,10.0,0.0,5.098,5.098,0.614,0.229,8.3,22.3
RPLP682,UL,620,7345,0.0,1.0,4.902,10.0,0.0,5.098,5.098,0.614,0.229,8.3,22.3
RPLP682,UL,630,7399,0.0,1.0,4.902,10.0,0.0,5.098,5.098,0.579,0.224,8.8,22.8
RPLP682,UV,10,1209,0.0,1.0,0.0,0.0,10.0,0.0,10.633,0.0,0.695,1.3,15.3
RPLP682,UV,20,1204,0.0,1.0,0.0,0.0,10.0,0.0,10.633,0.0,0.673,1.8,15.8
RPLP682,UV,30,5651,0.0,1.0,0.0,0.0,10.0,0.0,10.633,0.0,0.669,1.9,15.9
RPLP682,UV,40,2004,0.0,1.0,0.0,0.0,10.0,0.0,10.633,0.0,0.66,2.1,16.1
RPLP682,UV,50,1225,0.0,1.0,0.0,0.0,10.0,0.0,10.633,0.0,0.637,2.7,16.7
RPLP682,UV,60,1429,0.0,1.0,0.0,0.0,10.0,0.0,10.633,0.0,0.629,2.9,16.9
RPLP682,UV,70,1235,0.0,1.0,0.0,0.0,10.0,0.0,10.633,0.0,0.611,3.4,17.4
RPLP682,UV,80,1430,0.0,1.0,0.0,0.0,10.0,0.0,10.633,0.0,0.604,3.6,17.6
RPLP682,UV,90,1237,0.0,1.0,0.0,0.0,10.0,0.0,10.633,0.0,0.604,3.6,17.6
RPLP682,UV,100,1253,0.0,1.0,0.0,0.0,10.0,0.0,10.633,0.0,0.604,3.6,17.6
RPLP682,UV,110,1299,0.0,1.0,0.0,0.0,10.0,0.0,10.633,0.0,0.604,3.6,17.6
RPLP682,UV,120,5653,0.0,1.0,0.0,0.0,10.0,0.0,10.633,0.0,0.597,3.8,17.8
RPLP682,UV,130,1268,0.0,1.0,0.0,0.0,10.0,0.0,10.633,0.0,0.597,3.8,17.8
RPLP682,UV,140,2171,0.0,1.0,0.0,0.0,10.0,0.0,10.633,0.0,0.594,3.9,17.9
RPLP682,UV,150,2150,0.0,1.0,0.0,0.0,10.0,0.0,10.633,0.0,0.591,4.0,18.0
RPLP682,UV,160,2133,0.0,1.0,0.0,0.0,10.0,0.0,10.633,0.0,0.572,4.6,18.6
RPLP682,UV,170,2172,0.0,1.0,0.0,0.0,10.0,0.0,10.633,0.0,0.566,4.8,18.8
RPLP682,UV,180,1863,0.0,1.0,0.0,0.0,10.0,0.0,10.633,0.0,0.566,4.8,18.8
RPLP682,UV,190,1245,0.0,1.0,0.0,0.0,10.0,0.0,10.633,0.0,0.566,4.8,18.8
RPLP682,UV,200,5001,0.0,1.0,0.0,0.0,10.0,0.0,10.633,0.0,0.563,4.9,18.9
RPLP682,UV,210,11,0.0,1.0,0.0,0.0,10.0,0.0,10.633,0.0,0.563,4.9,18.9
RPLP682,UV,220,7820,0.0,1.0,0.0,0.0,10.0,0.0,10.633,0.0,0.524,6.3,20.3
RPLP682,UV,230,7827,0.0,1.0,0.0,0.0,10.0,0.0,10.633,0.0,0.524,6.3,20.3
RPLP682,UV,240,7060,0.0,1.0,0.0,0.0,10.0,0.0,10.633,0.0,0.521,6.4,20.4
RPLP682,UV,250,8585,0.0,1.0,0.0,0.0,10.0,0.0,10.633,0.0,0.521,6.4,20.4
RPLP682,UV,260,8780,0.0,1.0,0.0,0.0,10.0,0.0,10.633,0.0,0.521,6.4,20.4
RPLP682,UV,270,8832,0.0,1.0,0.0,0.0,10.0,0.0,10.633,0.0,0.519,6.5,20.5
RPLP682,UV,280,7571,0.0,0.95,0.0,0.0,10.0,0.0,10.633,0.0,0.511,6.8,20.8
RPLP682,UV,290,3777,0.0,1.0,0.0,0.0,10.0,0.0,10.101,0.0,0.486,6.8,20.8
RPLP682,UV,300,7391,0.0,1.0,0.0,0.0,10.0,0.0,10.101,0.0,0.486,6.8,20.8
RPLP682,UV,310,7200,0.0,1.0,0.0,0.0,10.0,0.0,10.101,0.0,0.483,6.9,20.9
RPLP682,UV,320,7290,0.0,1.0,0.0,0.0,10.0,0.0,10.101,0.0,0.483,6.9,20.9
RPLP682,UV,330,488,0.0,1.0,0.0,0.0,10.0,0.0,10.101,0.0,0.483,6.9,20.9
RPLP682,UV,340,7600,0.0,1.0,0.0,0.0,10.0,0.0,10.101,0.0,0.483,6.9,20.9
RPLP682,UV,350,5006,0.0,1.0,0.0,0.0,10.0,0.0,10.101,0.0,0.483,6.9,20.9
RPLP682,UV,360,6511,0.0,1.0,0.0,0.0,10.0,0.0,10.101,0.0,0.483,6.9,20.9
RPLP682,UV,370,8795,0.0,1.0,0.0,0.0,10.0,0.0,10.101,0.0,0.463,7.8,21.8
RPLP682,UV,380,7295,0.0,1.0,0.0,0.0,10.0,0.0,10.101,0.0,0.463,7.8,21.8
RPLP682,UV,390,7980,0.0,1.0,0.0,0.0,10.0,0.0,10.101,0.0,0.463,7.8,21.8
RPLP682,UV,400,6970,0.0,0.99,0.0,0.0,10.0,0.0,10.101,0.0,0.463,7.8,21.8
RPLP682,UV,410,7297,0.0,1.0,0.0,0.0,10.0,0.0,10.0,0.0,0.459,7.8,21.8
RPLP682,UV,420,6208,0.0,1.0,0.0,0.0,10.0,0.0,10.0,0.0,0.457,7.9,21.9
RPLP682,UV,430,6274,0.0,1.0,0.0,0.0,10.0,0.0,10.0,0.0,0.457,7.9,21.9
RPLP682,UV,440,6209,0.0,1.0,0.0,0.0,10.0,0.0,10.0,0.0,0.457,7.9,21.9
RPLP682,UV,450,6676,0.0,1.0,0.0,0.0,10.0,0.0,10.0,0.0,0.457,7.9,21.9
RPLP682,UV,460,7899,0.0,1.0,0.0,0.0,10.0,0.0,10.0,0.0,0.457,7.9,21.9
RPLP682,UV,470,6379,0.0,1.0,0.0,0.0,10.0,0.0,10.0,0.0,0.457,7.9,21.9
RPLP682,UV,480,7300,0.0,1.0,0.0,0.0,10.0,0.0,10.0,0.0,0.457,7.9,21.9
RPLP682,UV,490,1007,0.0,1.0,0.0,0.0,10.0,0.0,10.0,0.0,0.455,8.0,22.0
RPLP682,UV,500,6547,0.0,1.0,0.0,0.0,10.0,0.0,10.0,0.0,0.455,8.0,22.0
RPLP682,UV,510,8792,0.0,1.0,0.0,0.0,10.0,0.0,10.0,0.0,0.455,8.0,22.0
RPLP682,UV,520,1793,0.0,1.0,0.0,0.0,10.0,0.0,10.0,0.0,0.455,8.0,22.0
RPLP682,UV,530,7226,0.0,1.0,0.0,0.0,10.0,0.0,10.0,0.0,0.452,8.1,22.1
RPLP682,UV,540,7110,0.0,1.0,0.0,0.0,10.0,0.0,10.0,0.0,0.452,8.1,22.1
RPLP682,UV,550,7000,0.0,1.0,0.0,0.0,10.0,0.0,10.0,0.0,0.452,8.1,22.1
RPLP682,UV,560,8581,0.0,1.0,0.0,0.0,10.0,0.0,10.0,0.0,0.448,8.3,22.3
RPLP682,UV,570,7354,0.0,1.0,0.0,0.0,10.0,0.0,10.0,0.0,0.45,8.2,22.2
RPLP682,UV,580,8756,0.0,1.0,0.0,0.0,10.0,0.0,10.0,0.0,0.45,8.2,22.2
RPLP682,UV,590,7333,0.0,1.0,0.0,0.0,10.0,0.0,10.0,0.0,0.45,8.2,22.2
RPLP682,UV,600,7474,0.0,1.0,0.0,0.0,10.0,0.0,10.0,0.0,0.45,8.2,22.2
RPLP682,UV,610,7475,0.0,1.0,0.0,0.0,10.0,0.0,10.0,0.0,0.448,8.3,22.3
RPLP682,UV,620,7345,0.0,1.0,0.0,0.0,10.0,0.0,10.0,0.0,0.448,8.3,22.3
RPLP682,UV,630,7399,0.0,1.0,0.0,0.0,10.0,0.0,10.0,0.0,0.439,8.8,22.8
RPLP682,UX,10,1209,0.0,1.0,0.0,0.0,5.0,0.0,5.316,0.0,0.347,1.3,15.3
RPLP682,UX,20,1204,0.0,1.0,0.0,0.0,5.0,0.0,5.316,0.0,0.336,1.8,15.8
RPLP682,UX,30,5651,0.0,1.0,0.0,0.0,5.0,0.0,5.316,0.0,0.334,1.9,15.9
RPLP682,UX,40,2004,0.0,1.0,0.0,0.0,5.0,0.0,5.316,0.0,0.33,2.1,16.1
RPLP682,UX,50,1225,0.0,1.0,0.0,0.0,5.0,0.0,5.316,0.0,0.318,2.7,16.7
RPLP682,UX,60,1429,0.0,1.0,0.0,0.0,5.0,0.0,5.316,0.0,0.315,2.9,16.9
RPLP682,UX,70,1235,0.0,1.0,0.0,0.0,5.0,0.0,5.316,0.0,0.306,3.4,17.4
RPLP682,UX,80,1430,0.0,1.0,0.0,0.0,5.0,0.0,5.316,0.0,0.302,3.6,17.6
RPLP682,UX,90,1237,0.0,1.0,0.0,0.0,5.0,0.0,5.316,0.0,0.302,3.6,17.6
RPLP682,UX,100,1253,0.0,1.0,0.0,0.0,5.0,0.0,5.316,0.0,0.302,3.6,17.6
RPLP682,UX,110,1299,0.0,1.0,0.0,0.0,5.0,0.0,5.316,0.0,0.302,3.6,17.6
RPLP682,UX,120,5653,0.0,1.0,0.0,0.0,5.0,0.0,5.316,0.0,0.299,3.8,17.8
